TEMP,pvdd,Cqload,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,delay_nodea
-16.62357659535185,0.953073209044319,4.604881106698988,4.9225944274932e-08,2.551461526518257e-07,8.775199012572704e-10,9.48544736419174e-10,8.831359265086167e-10,6.557070932692752e-10,1.5043740279234412e-08,6.51071375094046e+18,9.162868300125676e-10,9.586496270396447e-10,9.723666364134538e-10,6.707587415960396e-10,1.4532968551968977e-08,2.801133402682926e+18,8.693548e-12
36.58907325164675,0.9644225405377664,0.4614745176339783,4.2099316407604966e-08,2.5606760258993476e-07,8.811139696988842e-10,9.084272253479207e-10,9.152477034151967e-10,6.658285658654877e-10,1.427946350581685e-08,6.358156524531803e+18,9.084861825796507e-10,9.345944545547414e-10,9.253775894239767e-10,6.423919515896746e-10,1.4554587563320811e-08,2.8173896568245944e+18,1.597425e-12
108.39285055387384,0.974594064053899,4.17955640687657,4.7719181915482725e-08,2.5048921692737585e-07,9.204436719829087e-10,9.559082109859986e-10,8.80258134310443e-10,6.37981644233769e-10,1.3448540062980873e-08,6.707370944576404e+18,9.107469218638737e-10,9.114746926726156e-10,8.787409276642783e-10,5.951008280298979e-10,1.4742411273889716e-08,2.694964373026547e+18,7.6584145e-12
-40.20919409264338,1.028512539031132,4.750797796624971,5.0989226558830483e-08,2.4328382348210144e-07,8.500243300520363e-10,9.131044552645151e-10,9.218014345622224e-10,6.309850755938423e-10,1.4334046882227346e-08,7.090460473827705e+18,9.082493760226025e-10,9.291255461535496e-10,9.317905480637316e-10,6.72923905107363e-10,1.3958214186984002e-08,2.8305684828802324e+18,9.581124e-12
-3.0762521933653773,1.0334022301783026,0.4994839167552374,4.400275316954057e-08,2.638863869489958e-07,9.124612814203044e-10,8.778102704607411e-10,8.836559224304632e-10,6.513532137319932e-10,1.4061995305362854e-08,6.238534828100958e+18,9.474539437611481e-10,9.062274076573263e-10,9.756909722141683e-10,6.354110770435852e-10,1.3451001567412457e-08,2.925460274299669e+18,1.764301e-12
-10.46980794445711,0.9297532323370225,2.400396024501234,4.4697535708560426e-08,2.6416516747523843e-07,8.72192911843522e-10,9.290407680802791e-10,8.904276328273872e-10,6.63659789173924e-10,1.4481586000900461e-08,6.587168601810802e+18,8.971389922702415e-10,9.489751452274132e-10,8.999219791334744e-10,6.315804541151422e-10,1.3616381850551772e-08,2.7090101921421696e+18,4.3483805e-12
-42.05759927867331,0.9462435039128276,0.8581879951052599,4.904860196428451e-08,2.5566393740426213e-07,8.738799098666871e-10,8.77738159222632e-10,8.842082386476806e-10,6.638874528065606e-10,1.4182626260121651e-08,6.712589504701978e+18,9.245116610221098e-10,9.126217545727711e-10,8.577926537314434e-10,6.509636939388188e-10,1.3792152088642717e-08,2.79768185542786e+18,2.9447489999999998e-12
35.2395667197506,0.9121198650333948,0.5220605681043523,4.828995331491298e-08,2.487135851871407e-07,9.094272287594053e-10,9.575755668362342e-10,9.19614253355552e-10,7.037090174471329e-10,1.3613950590435694e-08,6.308891166755985e+18,9.445119302083432e-10,9.184044831556171e-10,9.637269874804788e-10,6.420641786939397e-10,1.3363429451767962e-08,2.892223693419543e+18,2.3923185e-12
64.273906336495,0.9928224777627448,1.0656914236366977,4.578647713015028e-08,2.500255487569243e-07,8.929871508036907e-10,9.187522929266277e-10,8.723673705661192e-10,6.34122912359657e-10,1.3540335060726188e-08,6.030266675762719e+18,9.060352040698835e-10,8.698434413922417e-10,9.385423114009736e-10,6.106384413352514e-10,1.4306291178302951e-08,2.766027812609795e+18,2.821631e-12
-41.82949715885611,1.049092870726521,1.1923173418487665,4.852331002095538e-08,2.4498932490945505e-07,9.065758869215936e-10,8.708241669136077e-10,9.174725112669231e-10,6.641348127736393e-10,1.4043903432325984e-08,6.628402487347576e+18,9.349531864723986e-10,9.309117349122955e-10,9.196598600194307e-10,6.7642805258199e-10,1.4347139569880889e-08,2.6778393690444667e+18,3.340782e-12
-48.83404010189801,0.9312376591668808,0.4904914800181026,4.471182027644202e-08,2.6655088040884076e-07,9.132364789761615e-10,8.855135770171842e-10,9.089844666642263e-10,6.3863337867336e-10,1.3599416664831052e-08,6.534858554920739e+18,9.0989847484486e-10,9.100415160331239e-10,8.842539687014491e-10,6.283842624754438e-10,1.2990812175723528e-08,2.839597526973241e+18,1.8970085e-12
38.00157036572533,1.0547130000040137,0.8344060901871074,4.532666253767272e-08,2.59739579619216e-07,9.092739009807191e-10,8.758520761170372e-10,9.185022366812351e-10,6.651009349758172e-10,1.4129271214690388e-08,6.418722538489321e+18,9.284987359290307e-10,8.554530576676952e-10,9.338547650986856e-10,6.495639703204961e-10,1.4312965551500632e-08,2.8623388699219686e+18,2.3308909999999997e-12
23.68032936062407,0.9856750337083048,2.979353403997152,4.7936444063404224e-08,2.528026674717363e-07,8.873268280752658e-10,8.979408935563232e-10,8.865562508981199e-10,6.653541829611404e-10,1.4377941389430156e-08,6.90517651784727e+18,9.380806219070903e-10,9.248503672477767e-10,8.807543127892817e-10,6.213491261022774e-10,1.434756827960138e-08,2.9169524651925176e+18,5.880163500000001e-12
65.64940337212907,1.042045483742116,3.437325958899505,4.731014773512392e-08,2.490239056936179e-07,9.2646125202258e-10,9.220014406435991e-10,8.839037539257215e-10,6.420331910433307e-10,1.4279867923212189e-08,6.511260879620194e+18,9.60710106927499e-10,9.065584835492725e-10,9.004236298893501e-10,6.488439054580471e-10,1.4167970358179213e-08,2.8710995185002844e+18,6.3456585e-12
7.567857625354946,1.0103749405547406,3.653407048766292,5.109456565846651e-08,2.507132837069597e-07,8.431719252039088e-10,8.741993479546054e-10,9.033457335252739e-10,6.700177370549812e-10,1.3723343558490451e-08,6.334245079077021e+18,8.944247655508035e-10,8.749611878351787e-10,8.928943787541917e-10,6.758573609797066e-10,1.4037462718228126e-08,2.825281211548296e+18,7.68073e-12
117.84056133083368,0.9104279153118092,4.486476664857329,4.7377262971236385e-08,2.4751924688072543e-07,8.860747574420472e-10,9.113365374865003e-10,8.713683929554071e-10,6.652255637150306e-10,1.3770103177742924e-08,6.876046807993413e+18,9.547888658074807e-10,9.141654373515621e-10,9.271833341972631e-10,6.357359765001066e-10,1.4627853742687809e-08,2.9112862194674406e+18,8.305086e-12
-16.55487331740622,1.042840968142277,2.429132482581664,4.576330050067538e-08,2.5652758003948676e-07,9.117061924042307e-10,9.445999683475666e-10,8.583359016494214e-10,6.419806180811416e-10,1.3383008061517992e-08,6.392924041436138e+18,8.929040450486378e-10,9.074640564868607e-10,8.817439016270675e-10,6.591423706283127e-10,1.3825395930003929e-08,2.689247208381055e+18,4.504986e-12
3.9484434688025294,0.9581681663379172,4.009396631513357,4.8469855015336623e-08,2.6632267400582756e-07,8.894024733852769e-10,8.78052120151352e-10,8.892385307538765e-10,6.580265424894182e-10,1.3894640932252225e-08,6.471206931252018e+18,9.17121926611364e-10,8.971697612146844e-10,9.179271100622435e-10,6.397758484989602e-10,1.402422930370236e-08,2.71339760261564e+18,7.294452e-12
109.52522649669233,0.919350988512924,2.8535403887995,4.24705402699475e-08,2.51177982469152e-07,8.957008917791322e-10,8.726543305303013e-10,9.17821685185922e-10,6.636538930206802e-10,1.3992708186457725e-08,6.618450362448251e+18,9.231386723160183e-10,9.211034370689927e-10,9.087537891581295e-10,6.479108310956872e-10,1.4545291784137938e-08,2.7546019932371016e+18,4.5786455e-12
-26.09110957882581,0.9895122655117894,1.237847534196689,5.026736745236679e-08,2.440613667269841e-07,9.585388018364155e-10,9.62381518524493e-10,9.210391605731227e-10,6.476623521151333e-10,1.4192602365531936e-08,6.845536324343337e+18,9.389694526949163e-10,9.339802247080623e-10,9.33664297575728e-10,6.614954146733968e-10,1.4799537665881496e-08,2.732956552316347e+18,3.7522975e-12
73.57070669308797,1.0554292287839644,0.2026740066254619,4.7558986200765435e-08,2.534229396551521e-07,9.101374995624287e-10,9.242189857790371e-10,8.762334953560764e-10,6.13213350781717e-10,1.4838432898529682e-08,6.52277973432667e+18,9.280132795909647e-10,8.952332908162767e-10,8.830203291852551e-10,6.698007099188571e-10,1.4039367290625746e-08,2.924577258136532e+18,1.6547944999999998e-12
93.46184642790512,1.077667644981954,0.2878028171671986,4.6766743187677956e-08,2.657368160041101e-07,9.052242083424568e-10,9.271397316613832e-10,8.719420414287653e-10,6.373410346588937e-10,1.4479548603789332e-08,6.624307457761818e+18,9.665730125000592e-10,9.149692390488155e-10,9.189200338729525e-10,6.286503675655989e-10,1.4179697436165451e-08,2.955810027311465e+18,1.6962640000000002e-12
-39.55685292530155,0.9820765332272482,1.549419772175841,4.458025379201525e-08,2.6395526705420267e-07,9.432986261582227e-10,9.372675395695427e-10,9.275935200276003e-10,6.345986132216315e-10,1.376477429211218e-08,6.445096448713927e+18,9.502071693156526e-10,9.403798508682296e-10,8.56228783342225e-10,6.588357305377777e-10,1.4100641711137112e-08,2.7671791703916774e+18,3.1883085e-12
70.88281141649733,0.9093582339145222,2.757231699073646,4.9780230155554894e-08,2.550357115919973e-07,8.469588154656617e-10,9.177830334602731e-10,8.900866195196162e-10,6.192683601330937e-10,1.4572745002052744e-08,6.624090920385106e+18,9.39838095056218e-10,9.517228548481883e-10,9.627424844645084e-10,6.736985856485554e-10,1.4127678663328426e-08,2.8742980125998674e+18,6.1471085e-12
73.11854597142829,0.9555927545919304,0.0847828809092054,4.97233709043482e-08,2.6703782489242574e-07,9.11124512261704e-10,8.707868763955571e-10,9.169977999311403e-10,6.420258720533425e-10,1.3660139914720972e-08,6.503549774559123e+18,9.441643444093891e-10,9.019776717617319e-10,9.134724299789701e-10,6.248204821922503e-10,1.4317823026643042e-08,2.829952803173796e+18,1.6676185e-12
114.68852749091968,0.9793771954706106,1.17922737535004,4.9231035448696553e-08,2.496505678075528e-07,8.897406652844657e-10,9.189211047887781e-10,8.579016569731223e-10,6.380305453814265e-10,1.4578997040269257e-08,6.392573305150703e+18,9.116961109659447e-10,9.144767536548212e-10,8.653568177374846e-10,6.382269398074242e-10,1.3387704612748361e-08,2.817860745313971e+18,3.4737055e-12
100.45070746428615,0.9282772348370184,2.7305744546508586,5.057621583564043e-08,2.433846793999072e-07,9.270912892314003e-10,8.957678292019335e-10,9.093915388743579e-10,6.091525974952962e-10,1.4142990814738612e-08,6.893079061626016e+18,8.906437902298995e-10,9.310219311748943e-10,8.979345675976574e-10,6.202956649206093e-10,1.4481195768576398e-08,2.7806682365455206e+18,6.436204e-12
66.41620399859494,1.0658741581732598,2.513636864430663,4.589996882696668e-08,2.5173334091372174e-07,8.359407491724643e-10,8.889812978988035e-10,9.008915155451579e-10,6.400056347982935e-10,1.40635108708994e-08,6.400555938378437e+18,8.853551392819577e-10,9.221794480219223e-10,8.654225148393632e-10,6.445499084818296e-10,1.3805295129498525e-08,2.7396364381440097e+18,4.659368e-12
63.58286232966955,0.9155474835355636,4.072644302681805,4.6493974003314577e-08,2.5723404292965395e-07,9.011203711242447e-10,8.721530995648886e-10,8.333745928312157e-10,6.92080716666599e-10,1.4170251384398465e-08,6.39832275117808e+18,9.113946634075823e-10,9.38549248725353e-10,9.610909597873434e-10,6.619291371386206e-10,1.4144887199107465e-08,2.92099773399974e+18,7.1406535e-12
39.60351120926552,0.9870257301349056,3.160912420116726,4.793067184106281e-08,2.6556214021929306e-07,8.962559177903702e-10,9.435670664872802e-10,8.812229132769756e-10,6.303752570319285e-10,1.3836679590476925e-08,6.461605928155488e+18,8.932744901751047e-10,9.603102398185786e-10,9.375940897885911e-10,6.594803507340643e-10,1.4125802075280376e-08,2.787785739774067e+18,5.910878e-12
78.16147842473319,0.9004067422316886,0.8499186747492582,4.8080269762193215e-08,2.495841211119167e-07,9.136637130128745e-10,8.974524261704166e-10,9.346468506600406e-10,6.615350827962868e-10,1.3278928351725992e-08,6.406033498153754e+18,9.028010861663263e-10,9.153798160899842e-10,9.038491800498975e-10,6.352393833793442e-10,1.4148687640026841e-08,2.694543081303611e+18,2.9175484999999998e-12
-37.7422552728572,0.9115185380843964,1.391430548533478,4.511587904546345e-08,2.645711622767199e-07,9.304863205956413e-10,9.075595829677665e-10,8.918181923759436e-10,6.168035136088916e-10,1.4441020892291018e-08,6.440008026984021e+18,9.584214960416622e-10,9.267734817381228e-10,8.808871879523791e-10,6.608712493721561e-10,1.3371381187927412e-08,2.744386417572515e+18,3.1688845000000003e-12
-23.428716938656184,1.052737038338615,3.761235968517177,4.656115571471469e-08,2.511841028514049e-07,8.864543902130612e-10,9.058437931870387e-10,9.181104960655991e-10,6.789733884166887e-10,1.4114077753824662e-08,6.368161788730247e+18,8.84295932523727e-10,9.031228579767287e-10,9.010288888363287e-10,6.490476688013482e-10,1.3871411067047392e-08,2.7655994658943493e+18,6.522744e-12
56.55353149778058,0.929614915338136,4.151860551832376,4.697729108277122e-08,2.485636246476579e-07,8.810813439913452e-10,8.681697598770617e-10,8.913622665708805e-10,6.263314219815597e-10,1.4311853067805974e-08,6.514108357223582e+18,8.795620264789243e-10,8.713695318385263e-10,8.913847666824397e-10,6.596227188951173e-10,1.4394572644880536e-08,2.695072328493084e+18,7.572316e-12
35.29442232897087,0.910496207537656,1.8625902626342912,4.6987138258190975e-08,2.5262380600696646e-07,9.541538490369852e-10,9.248609885156035e-10,8.330582318766201e-10,6.42311434033525e-10,1.3647906461873036e-08,6.759707451499034e+18,9.599542731635334e-10,8.899547540366452e-10,8.5707286108713e-10,6.49417724937598e-10,1.4307244205393192e-08,2.7919244314987827e+18,4.241832499999999e-12
-36.057754139109306,1.0850217209216573,2.528941395692114,4.814352707655372e-08,2.5348141270212324e-07,8.862234067285079e-10,9.039456725074828e-10,9.047379435708463e-10,6.616387269177447e-10,1.3368400457984509e-08,6.736330679384013e+18,8.828241970076423e-10,9.032436915272655e-10,9.168535641657995e-10,6.810952327515625e-10,1.3321455796370818e-08,2.761015962482268e+18,5.0976905e-12
-48.34915081310198,0.935242067218546,1.7839607815981238,4.735165188086774e-08,2.593496320020963e-07,9.011182760455035e-10,9.098123903188481e-10,8.953468546165384e-10,6.250075037667866e-10,1.452370885852626e-08,6.300328652345497e+18,9.033266484711706e-10,8.954034467829266e-10,9.45291213056163e-10,6.618407824701257e-10,1.3635860528829708e-08,2.7759394257107845e+18,4.056942000000001e-12
96.45209917028473,0.925017179182704,2.594009674076834,4.600629255343228e-08,2.459866621344308e-07,8.750588834614471e-10,8.93907739021565e-10,9.040080569791776e-10,6.486415948134688e-10,1.3875009114359362e-08,6.826374256044733e+18,8.834528883775945e-10,8.991418564404401e-10,8.894525331510558e-10,6.501318758398778e-10,1.4587851405173371e-08,2.7012264096962995e+18,5.1323649999999994e-12
86.87342959294091,0.9806308132746968,2.39037470185885,4.464735589854221e-08,2.546999702857656e-07,8.727340421210287e-10,8.677248322040532e-10,8.41002933258591e-10,6.795704328209475e-10,1.4559868095449288e-08,6.662555780872487e+18,9.013029393782931e-10,8.85669177585316e-10,9.882350127754987e-10,6.684681588485125e-10,1.4679907645455653e-08,2.866084767951215e+18,4.344132e-12
104.66083112152548,0.9278609208155676,1.7022235930452458,4.993423798603084e-08,2.5112498581526653e-07,9.44998989897523e-10,9.219977823281403e-10,8.760267585556993e-10,6.094811353372449e-10,1.4912387707572707e-08,6.326387309667988e+18,8.595976016346616e-10,8.68973628963452e-10,9.568073023343503e-10,6.685999909019051e-10,1.414636458286853e-08,2.715803997189708e+18,4.4881385e-12
112.57788630479016,1.0149849308240368,1.6000379922145245,4.8499164487975835e-08,2.773764502536601e-07,9.794058722328755e-10,8.36126312310341e-10,8.499931488112061e-10,6.41836860665981e-10,1.3961808336578624e-08,6.447237935810049e+18,9.10858617087542e-10,9.109948035854338e-10,9.36252985978951e-10,6.518546574671423e-10,1.4209693698902705e-08,2.751117504144116e+18,3.716128e-12
33.7840482180233,1.001427614467116,4.898672849269742,4.763489130951582e-08,2.6914712880459226e-07,8.838675528054838e-10,8.792980065032009e-10,9.49105279122408e-10,6.636274569419964e-10,1.392499048663614e-08,6.639296251612858e+18,8.663547322595245e-10,9.723866427168035e-10,9.188349366149811e-10,6.590860704570254e-10,1.3823680269769286e-08,2.6137357259798856e+18,8.071893e-12
96.35564380426766,0.9341773986823142,2.7515484476588385,4.759884886664297e-08,2.5683551945255114e-07,8.80593056689222e-10,9.527179593381552e-10,8.742082534729933e-10,6.657016481009096e-10,1.3834333300525505e-08,6.298030226603677e+18,9.043036362041931e-10,8.69945742197193e-10,8.805740258655522e-10,6.220686225848682e-10,1.5137649626384772e-08,2.752307050623804e+18,5.5493305e-12
29.44742810178996,1.052374817234186,2.2419318997189657,5.055752411572721e-08,2.451266755993829e-07,8.841304717384482e-10,9.185579479765503e-10,9.012088866624679e-10,6.373826587184064e-10,1.4364867459804982e-08,6.874215226223541e+18,9.290374606526371e-10,9.058252721571373e-10,8.846624665221533e-10,6.256722483866924e-10,1.3623822189939862e-08,2.7091340009186145e+18,5.3273164999999996e-12
60.22979247651408,1.02725887121756,2.627434930839316,4.910361986827087e-08,2.5562331057750796e-07,9.208840342195259e-10,8.909613496153183e-10,9.057115479281593e-10,6.875559520990774e-10,1.2566415662171016e-08,6.729451676405822e+18,9.169268547294152e-10,8.830142805920147e-10,9.319171350066075e-10,6.499272715547299e-10,1.3706878058669908e-08,2.985875487484382e+18,5.5012354999999995e-12
96.73970552642136,0.9825001722218036,0.0247712435441174,4.605676669949914e-08,2.5119808671240184e-07,8.818534069599959e-10,9.571871458302063e-10,9.276282659124795e-10,6.541162569237614e-10,1.4008490234529713e-08,6.655859663804913e+18,8.82028429050774e-10,9.546878932540188e-10,9.300206349348897e-10,6.535656617946731e-10,1.3809737203266076e-08,2.841467690558135e+18,1.3010735e-12
-2.7628834735461254,0.9523111771244804,3.485437438355058,4.740654324990862e-08,2.684450582017171e-07,9.445659033341383e-10,8.72123435397522e-10,8.925126668569158e-10,6.683534536891083e-10,1.4148447456543022e-08,6.554162575382014e+18,8.64226884616066e-10,9.034880258062495e-10,9.257423337429655e-10,6.387231522832788e-10,1.4232779080886716e-08,2.837596059911625e+18,6.2821179999999995e-12
48.42538823237125,0.9042227864547072,4.2529320141566505,4.818897556116361e-08,2.479386502709468e-07,8.94210540190868e-10,8.993964580627517e-10,9.424252457615143e-10,6.607152622367016e-10,1.3399890261184117e-08,6.266712380678749e+18,9.473100354035202e-10,8.88428119646088e-10,8.962149751173406e-10,6.441327229019045e-10,1.4468427506290028e-08,2.672684517440614e+18,8.235988e-12
103.40540019922308,1.092748013430024,4.772767582551103,4.876377044012443e-08,2.510431672039298e-07,9.163908604966556e-10,8.893591867428235e-10,8.982463819872352e-10,6.846234885995962e-10,1.3902833560913933e-08,6.56199349508485e+18,9.054412287581367e-10,9.473542711065495e-10,9.274895584446707e-10,6.781366001500083e-10,1.3888259279220525e-08,2.809479550917556e+18,8.504046e-12
-51.75673315188811,1.065585168881149,1.8976911943574863,4.072523529805693e-08,2.510757590994776e-07,9.42177288867038e-10,9.091474940137315e-10,8.642177605758082e-10,6.629359733566491e-10,1.3526960589681372e-08,6.586338518824416e+18,8.878822117545825e-10,9.400350623354976e-10,9.035338101209388e-10,6.40404900529965e-10,1.3844715863095428e-08,2.7741243023998725e+18,2.9271810000000002e-12
65.50510623396065,1.0162788610012177,4.555867025924012,4.8799129588261765e-08,2.68136010846633e-07,8.807283081487316e-10,9.329430553930162e-10,9.178722878571047e-10,6.364383875976071e-10,1.4522590800896324e-08,6.660489424944867e+18,8.63270673111242e-10,9.176244499506357e-10,9.50536409715145e-10,6.465827884502977e-10,1.4008175643245529e-08,2.7044042060588585e+18,7.940441e-12
68.66193888901316,0.9084900688830748,1.46630200734301,4.808004260291199e-08,2.537667862523251e-07,8.788475602167827e-10,8.92897113671634e-10,9.74649637332137e-10,6.362679227774187e-10,1.3998575223850073e-08,6.684043021098936e+18,9.715641828414714e-10,8.755910934311326e-10,8.942436419722794e-10,6.453686965144332e-10,1.4841434433175205e-08,2.750235141090252e+18,3.8348175e-12
72.32222083166478,1.0910396984646733,1.540350905247633,4.438922996259535e-08,2.633912224845502e-07,9.192138971080375e-10,8.990551822746796e-10,8.99884432035041e-10,6.416262503572543e-10,1.3640483225679429e-08,6.021505774937782e+18,9.67553496209276e-10,9.092935249721155e-10,8.869081865692915e-10,6.371346506330043e-10,1.4624529503259261e-08,2.8858532357521884e+18,3.033103e-12
89.53172149489635,1.0812358346464994,0.095935214198428,4.2556195542365394e-08,2.502778283757724e-07,8.533447013693308e-10,8.693790749849014e-10,8.389710180907714e-10,6.396238761104084e-10,1.4284109829316326e-08,6.651807373530993e+18,9.619915916727186e-10,8.83998214164556e-10,9.187833395838766e-10,6.613935251056778e-10,1.493944490991284e-08,2.810530281733203e+18,1.129279e-12
70.48661502516482,1.0380303782938858,0.83870625479938,4.4749559391588436e-08,2.482472081883815e-07,8.75989536201631e-10,9.395724323374591e-10,9.301428948673851e-10,6.396336245663317e-10,1.3708750185237776e-08,6.307626340555004e+18,9.459392280837846e-10,9.315751464867116e-10,9.078321544099828e-10,6.431881092396433e-10,1.3989365008404004e-08,2.72659988822317e+18,2.3369095e-12
55.17176663571968,0.9387480216285364,4.8512008498232815,4.795817936644563e-08,2.5791720448585264e-07,8.880247940824384e-10,8.58797576601639e-10,8.536785777692642e-10,6.998336048885253e-10,1.418817460618879e-08,6.391931289031677e+18,9.043686245377043e-10,9.754080066835406e-10,9.217095433690387e-10,6.499353398874071e-10,1.3517963404679785e-08,2.8451024144765706e+18,8.610202e-12
19.68505844720225,1.0329499278160743,2.6936725150018552,4.6235749466329874e-08,2.4929844864830004e-07,9.176756905616592e-10,8.654813667725506e-10,8.826209950851278e-10,6.618116454738854e-10,1.3825379778831785e-08,6.434605770153659e+18,9.296600415527447e-10,8.844718775618843e-10,9.36330066843971e-10,6.696638383906768e-10,1.420184114031798e-08,2.771063787652393e+18,5.067295e-12
40.11344259432548,1.0480636626474789,3.709467447963416,4.508281964590208e-08,2.4979672420414357e-07,9.42996139149919e-10,9.224038038009723e-10,9.246147957956415e-10,6.503715491029101e-10,1.433557853207759e-08,6.917984056114832e+18,8.521181654104671e-10,8.923598659596435e-10,9.34980169072195e-10,6.861070426318941e-10,1.3538396114206384e-08,2.682768194368355e+18,6.078397500000001e-12
-11.31727495641529,1.0009975655126768,3.788743964453528,4.8278294051815624e-08,2.3560676816550352e-07,8.76337475295439e-10,8.553198443659235e-10,9.002971833531031e-10,6.447611832494852e-10,1.3671060746718618e-08,6.469977319042953e+18,8.910479547787335e-10,9.46109356385973e-10,8.870725006948108e-10,6.573877533383436e-10,1.3611093973305974e-08,2.761361117804026e+18,7.528986e-12
115.21499468477523,0.955372996913347,1.6833998031224984,4.753806543561709e-08,2.407016230627052e-07,9.063475981471135e-10,8.654966003477674e-10,9.175078716359801e-10,6.163616288182388e-10,1.3508661621714016e-08,6.579264173464547e+18,9.03494811414165e-10,9.260777079269419e-10,8.849017221786043e-10,6.59250817505478e-10,1.3647458116786756e-08,2.919494092543809e+18,4.1045810000000004e-12
114.39342153739864,0.978124796027803,3.612207556360548,4.318677939411694e-08,2.7210088193293853e-07,9.488121928198647e-10,7.871859075276178e-10,8.664409065144416e-10,6.361450838034315e-10,1.4116783802944845e-08,6.236434038413027e+18,9.512213034363355e-10,9.426226020929659e-10,9.509015164793115e-10,6.713811771897287e-10,1.3627650290733285e-08,2.878999301130071e+18,5.2000245e-12
9.094705279322907,0.912241761065588,2.01333152522382,4.825977340601728e-08,2.6073581981164853e-07,9.035718873187656e-10,9.278382532155578e-10,8.791062341241313e-10,6.048244658614431e-10,1.3986002908351857e-08,6.852151942810087e+18,9.275806357974951e-10,9.280803750013487e-10,9.48586343716213e-10,6.791828026824186e-10,1.3628462747656712e-08,2.6488460716521503e+18,4.602566e-12
13.4597355918267,0.9460053493852087,3.5649057950119443,4.8657445327495895e-08,2.5796309314128744e-07,9.256345987484965e-10,9.126969831863724e-10,8.949676980571946e-10,6.488634903720003e-10,1.3283107397185293e-08,6.414291048729253e+18,8.675738569855953e-10,9.327402963695183e-10,8.747399454966166e-10,6.798294171622111e-10,1.4168213211535462e-08,2.744678783822402e+18,6.9092094999999995e-12
95.4071110042484,0.9073756335086808,4.477749287792158,4.767466511621338e-08,2.6179856945955754e-07,8.985190367733532e-10,8.449192825258301e-10,9.253170787787591e-10,6.800282140785608e-10,1.4856961307173844e-08,6.443168424776558e+18,9.334306836053636e-10,8.985535447396663e-10,9.183416338351991e-10,6.850145059174813e-10,1.3916606309716469e-08,2.5972493509493555e+18,8.006541e-12
28.47442898933994,0.963205220742669,3.816521515761652,4.676272441033093e-08,2.4284059399597173e-07,9.283378315916163e-10,9.12785896020956e-10,8.968347239775854e-10,6.387150701124573e-10,1.4422063901505583e-08,6.759164934680592e+18,9.46715807509552e-10,8.860364392076744e-10,9.64949108651924e-10,6.517571848827402e-10,1.3796897321624986e-08,2.6686799609476767e+18,7.068320499999999e-12
12.99458812625582,1.0492041836857453,2.26035144525332,4.554073208591663e-08,2.45903170262184e-07,9.315665190557871e-10,8.876643656759281e-10,8.872082964981013e-10,6.63388935055377e-10,1.4225044697722126e-08,6.668783993259382e+18,1.0026073147239111e-09,9.248634715177091e-10,9.901962538364087e-10,6.382052499891226e-10,1.4729218859989925e-08,2.776922455254918e+18,4.358758500000001e-12
118.89002173725618,0.96624737803583,4.240876453252375,4.028060635708528e-08,2.4729914019238427e-07,9.027384729429656e-10,8.958120580596189e-10,9.254865654683992e-10,6.579900298975921e-10,1.4372541868998856e-08,6.02164766760696e+18,8.337758312404141e-10,9.042970334945683e-10,9.225933106233427e-10,6.46626855495849e-10,1.4487505448926684e-08,2.584485366204404e+18,5.4346895e-12
71.80772886323606,0.9871792901470382,4.087086608804689,4.721066327808785e-08,2.551877083694276e-07,9.485708601319403e-10,8.824821006589252e-10,9.630356642159486e-10,6.298241515202168e-10,1.3937969810716064e-08,6.527125230864238e+18,8.987917294931644e-10,9.297710971591123e-10,9.36071746844819e-10,6.700451586302495e-10,1.3797287883596638e-08,2.837741069665568e+18,7.2088835e-12
16.991862307705333,1.0122155766320142,0.4147750135386406,4.558425706418455e-08,2.552098280237456e-07,9.069415524683675e-10,8.946818345029771e-10,9.162515268964071e-10,6.41408745616092e-10,1.4266755289973435e-08,6.69084566888355e+18,9.148593228221566e-10,9.729905899815472e-10,9.38388317907833e-10,6.766570932730353e-10,1.4113752966579996e-08,2.874244147358136e+18,1.831518e-12
105.81730695487484,1.0255078455204474,4.561657926001592,4.8756981951783455e-08,2.589659510123003e-07,8.732733925109536e-10,8.73823126929495e-10,9.05380928098062e-10,6.545747366808891e-10,1.5460938535621167e-08,6.460737462931857e+18,9.105217775654459e-10,9.116086143204995e-10,9.179656961088839e-10,6.242517750334454e-10,1.4697836583432091e-08,2.668317266434884e+18,8.13111e-12
105.00380119080106,0.9247365256732102,3.2319902908776945,4.873928879179844e-08,2.5689690803499986e-07,8.763211004064072e-10,8.932742621432266e-10,9.318272903382439e-10,6.086089067811976e-10,1.3625439757986952e-08,5.997770804801762e+18,9.381781710807215e-10,8.768736604295894e-10,9.224869408490715e-10,6.405757818216657e-10,1.3924824967383489e-08,2.8830538727121254e+18,6.5557544999999996e-12
26.391254273815065,0.9718630407852435,4.6545258790291175,4.738715135654929e-08,2.6091478299605136e-07,9.022555852624532e-10,8.642085288745058e-10,8.947442762030234e-10,6.42846200983634e-10,1.4238104269254014e-08,6.424019135364797e+18,9.43634053283696e-10,9.504385084960786e-10,9.042731361702865e-10,6.203704795468329e-10,1.3467778309046122e-08,2.613816831489735e+18,7.9575795e-12
