Vin_A,TEMP,pvdd,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,Leakage_power
0,-19.354003890755266,0.8389192526043343,2.2854437842870946e-08,2.347978603223234e-07,6.467681384114894e-10,6.31763487119586e-10,6.33974463609085e-10,3.975201723031901e-10,7.073121729134655e-09,1.187881472915603e+19,6.820750006270704e-10,7.042426953015713e-10,6.952337709155752e-10,3.734929681911591e-10,6.970996484337145e-09,4.4133873002249416e+18,2.182639195810952e-08
1,-19.354003890755266,0.8389192526043343,2.2854437842870946e-08,2.347978603223234e-07,6.467681384114894e-10,6.31763487119586e-10,6.33974463609085e-10,3.975201723031901e-10,7.073121729134655e-09,1.187881472915603e+19,6.820750006270704e-10,7.042426953015713e-10,6.952337709155752e-10,3.734929681911591e-10,6.970996484337145e-09,4.4133873002249416e+18,2.410437705590996e-07
0,110.07287177951808,0.9770631507446147,2.411841945365988e-08,2.279775447271664e-07,6.38578781590431e-10,6.329072966305321e-10,6.074430637103351e-10,3.9817058564479127e-10,7.384683896703308e-09,1.1355955949238503e+19,6.957276336714976e-10,6.77928707085448e-10,6.876989993085127e-10,3.943493727961412e-10,7.002942391054308e-09,4.262782380587311e+18,2.252498141510541e-07
1,110.07287177951808,0.9770631507446147,2.411841945365988e-08,2.279775447271664e-07,6.38578781590431e-10,6.329072966305321e-10,6.074430637103351e-10,3.9817058564479127e-10,7.384683896703308e-09,1.1355955949238503e+19,6.957276336714976e-10,6.77928707085448e-10,6.876989993085127e-10,3.943493727961412e-10,7.002942391054308e-09,4.262782380587311e+18,1.053349711380182e-06
0,53.31697064158482,0.8734337361159921,2.3045950647456104e-08,2.3412392121898466e-07,6.158180564399896e-10,6.429965430970634e-10,5.937126672553264e-10,4.1563627244719136e-10,7.398523968762052e-09,1.1962696260684212e+19,6.585997755410004e-10,6.642624310817016e-10,6.466445514422392e-10,3.852619145113584e-10,7.405127711018231e-09,4.409151125617755e+18,7.16651015571806e-08
1,53.31697064158482,0.8734337361159921,2.3045950647456104e-08,2.3412392121898466e-07,6.158180564399896e-10,6.429965430970634e-10,5.937126672553264e-10,4.1563627244719136e-10,7.398523968762052e-09,1.1962696260684212e+19,6.585997755410004e-10,6.642624310817016e-10,6.466445514422392e-10,3.852619145113584e-10,7.405127711018231e-09,4.409151125617755e+18,5.029227529239258e-07
0,51.27921323865533,0.9686027883460209,2.3833589620128307e-08,2.3333142580512726e-07,6.6268435741094e-10,6.829737321347946e-10,6.10638526500127e-10,4.0075233044003736e-10,7.568219829232835e-09,1.2337068572408398e+19,6.978378235405891e-10,6.62436818532046e-10,6.816798245565245e-10,4.01907258129485e-10,6.894640859463054e-09,4.2691943712928425e+18,8.887248405408448e-08
1,51.27921323865533,0.9686027883460209,2.3833589620128307e-08,2.3333142580512726e-07,6.6268435741094e-10,6.829737321347946e-10,6.10638526500127e-10,4.0075233044003736e-10,7.568219829232835e-09,1.2337068572408398e+19,6.978378235405891e-10,6.62436818532046e-10,6.816798245565245e-10,4.01907258129485e-10,6.894640859463054e-09,4.2691943712928425e+18,6.488966149088485e-07
0,-52.54591202951445,0.9459355362321207,2.488620756187745e-08,2.3934921238865306e-07,6.36266559491062e-10,6.846730439790597e-10,6.36298090337026e-10,3.9637903081503724e-10,7.121006066266789e-09,1.1706207177550164e+19,6.849442900113175e-10,6.512278162554273e-10,6.901458932123753e-10,3.943610318315879e-10,7.136643868666322e-09,4.595906218212788e+18,3.108900649981044e-08
1,-52.54591202951445,0.9459355362321207,2.488620756187745e-08,2.3934921238865306e-07,6.36266559491062e-10,6.846730439790597e-10,6.36298090337026e-10,3.9637903081503724e-10,7.121006066266789e-09,1.1706207177550164e+19,6.849442900113175e-10,6.512278162554273e-10,6.901458932123753e-10,3.943610318315879e-10,7.136643868666322e-09,4.595906218212788e+18,3.477272391686693e-07
0,-53.25293067813108,0.8881897933316248,2.343983336674487e-08,2.391022202703333e-07,6.008600098645075e-10,6.95048627046573e-10,6.853922023768656e-10,4.1040921007695895e-10,7.1506970328909155e-09,1.2701825223317991e+19,6.816296564689243e-10,7.04724807496535e-10,6.672041524236837e-10,4.23691980540464e-10,7.024768500229838e-09,4.511972745213446e+18,2.3701393675082884e-08
1,-53.25293067813108,0.8881897933316248,2.343983336674487e-08,2.391022202703333e-07,6.008600098645075e-10,6.95048627046573e-10,6.853922023768656e-10,4.1040921007695895e-10,7.1506970328909155e-09,1.2701825223317991e+19,6.816296564689243e-10,7.04724807496535e-10,6.672041524236837e-10,4.23691980540464e-10,7.024768500229838e-09,4.511972745213446e+18,2.579179813868201e-07
0,18.212538803980703,0.9467270408795084,2.271097379854544e-08,2.294737215640237e-07,6.217944270351406e-10,6.4890275831486e-10,6.332369040639826e-10,3.9331205784395165e-10,7.0456662000770835e-09,1.1434549404562063e+19,6.804475673121157e-10,6.443989821563705e-10,6.745486177961587e-10,4.2033923665006865e-10,7.563453560646836e-09,4.308436271095475e+18,6.271001868169468e-08
1,18.212538803980703,0.9467270408795084,2.271097379854544e-08,2.294737215640237e-07,6.217944270351406e-10,6.4890275831486e-10,6.332369040639826e-10,3.9331205784395165e-10,7.0456662000770835e-09,1.1434549404562063e+19,6.804475673121157e-10,6.443989821563705e-10,6.745486177961587e-10,4.2033923665006865e-10,7.563453560646836e-09,4.308436271095475e+18,5.635213732452033e-07
0,93.04817643262513,0.9762232209506049,2.5664317920282453e-08,2.2692744152545603e-07,6.474589359237197e-10,6.30554217059737e-10,6.477542596394249e-10,4.1318048312114206e-10,7.3740229382590044e-09,1.1712878751195642e+19,6.795667203904901e-10,6.497187040866656e-10,7.01530919702486e-10,3.999402655393633e-10,6.758729611164817e-09,4.417605517190778e+18,1.2303733699479784e-07
1,93.04817643262513,0.9762232209506049,2.5664317920282453e-08,2.2692744152545603e-07,6.474589359237197e-10,6.30554217059737e-10,6.477542596394249e-10,4.1318048312114206e-10,7.3740229382590044e-09,1.1712878751195642e+19,6.795667203904901e-10,6.497187040866656e-10,7.01530919702486e-10,3.999402655393633e-10,6.758729611164817e-09,4.417605517190778e+18,7.241996839430064e-07
0,10.958922769849195,0.9514464532867071,2.4266219649079426e-08,2.277468521064576e-07,6.82946959225261e-10,6.28394883144644e-10,6.70057526201504e-10,3.8684395943602303e-10,7.037471894302852e-09,1.1764565665865685e+19,6.513390441702551e-10,6.514561908974181e-10,6.787191975627542e-10,3.9673295473129236e-10,6.8739258207917955e-09,4.32173225717281e+18,4.1444019882297946e-08
1,10.958922769849195,0.9514464532867071,2.4266219649079426e-08,2.277468521064576e-07,6.82946959225261e-10,6.28394883144644e-10,6.70057526201504e-10,3.8684395943602303e-10,7.037471894302852e-09,1.1764565665865685e+19,6.513390441702551e-10,6.514561908974181e-10,6.787191975627542e-10,3.9673295473129236e-10,6.8739258207917955e-09,4.32173225717281e+18,4.10962236877029e-07
0,-34.61343462985588,0.9727426639149894,2.4531314867205732e-08,2.382326127416019e-07,6.269033312495513e-10,6.430976866580505e-10,6.33489296945906e-10,4.0325603676623335e-10,7.1885309895259745e-09,1.2071572948792463e+19,6.53313581360763e-10,6.58160803256082e-10,6.82234919595987e-10,3.7045406660632696e-10,7.1841189443175114e-09,4.482752784173925e+18,3.578656856588824e-08
1,-34.61343462985588,0.9727426639149894,2.4531314867205732e-08,2.382326127416019e-07,6.269033312495513e-10,6.430976866580505e-10,6.33489296945906e-10,4.0325603676623335e-10,7.1885309895259745e-09,1.2071572948792463e+19,6.53313581360763e-10,6.58160803256082e-10,6.82234919595987e-10,3.7045406660632696e-10,7.1841189443175114e-09,4.482752784173925e+18,3.958762627029681e-07
0,117.81740384562224,0.9060517341867312,2.382020138569204e-08,2.310441579818117e-07,6.101101233336052e-10,6.559934143505326e-10,6.539762582705688e-10,4.2061041952599084e-10,7.105363308449168e-09,1.222317019169711e+19,6.720786503943576e-10,6.35065960251663e-10,6.392641816210511e-10,3.9666118501497203e-10,7.182661507699829e-09,4.287141340691752e+18,2.067042291355391e-07
1,117.81740384562224,0.9060517341867312,2.382020138569204e-08,2.310441579818117e-07,6.101101233336052e-10,6.559934143505326e-10,6.539762582705688e-10,4.2061041952599084e-10,7.105363308449168e-09,1.222317019169711e+19,6.720786503943576e-10,6.35065960251663e-10,6.392641816210511e-10,3.9666118501497203e-10,7.182661507699829e-09,4.287141340691752e+18,9.898302351363343e-07
0,-13.886604670301343,0.8234922120061573,2.291290610556913e-08,2.0841910816079169e-07,6.452161020460762e-10,6.415374753546814e-10,6.22167627217808e-10,3.97062859483289e-10,7.2087769652451855e-09,1.114448341667914e+19,6.633904624355315e-10,6.220090145190095e-10,7.203977782476533e-10,3.8576760352468536e-10,7.314254856320249e-09,4.425253875023066e+18,1.8174839899392346e-08
1,-13.886604670301343,0.8234922120061573,2.291290610556913e-08,2.0841910816079169e-07,6.452161020460762e-10,6.415374753546814e-10,6.22167627217808e-10,3.97062859483289e-10,7.2087769652451855e-09,1.114448341667914e+19,6.633904624355315e-10,6.220090145190095e-10,7.203977782476533e-10,3.8576760352468536e-10,7.314254856320249e-09,4.425253875023066e+18,1.962045941148707e-07
0,-50.358402276340186,0.9670383552312115,2.324412447674253e-08,2.260905803764228e-07,6.3638309680054e-10,6.663608133550053e-10,6.33021233776292e-10,4.160392775040964e-10,7.1825640628652514e-09,1.172102623272449e+19,6.711771980900897e-10,6.565476454806975e-10,6.617132289475114e-10,4.2760558593555287e-10,7.569159771473215e-09,4.392643472996997e+18,3.323058974072515e-08
1,-50.358402276340186,0.9670383552312115,2.324412447674253e-08,2.260905803764228e-07,6.3638309680054e-10,6.663608133550053e-10,6.33021233776292e-10,4.160392775040964e-10,7.1825640628652514e-09,1.172102623272449e+19,6.711771980900897e-10,6.565476454806975e-10,6.617132289475114e-10,4.2760558593555287e-10,7.569159771473215e-09,4.392643472996997e+18,3.5476678697585933e-07
0,123.26037503778,0.9792444672908652,2.488042730133401e-08,2.235093799846511e-07,6.75587764393955e-10,6.61170475041369e-10,6.244855602941398e-10,4.1213391861544476e-10,7.139418613399428e-09,1.1562891093079884e+19,6.67384915279254e-10,6.948368821104565e-10,6.69221682657708e-10,4.047857637494387e-10,6.8349486739179165e-09,4.197965374860561e+18,2.2531246153010859e-07
1,123.26037503778,0.9792444672908652,2.488042730133401e-08,2.235093799846511e-07,6.75587764393955e-10,6.61170475041369e-10,6.244855602941398e-10,4.1213391861544476e-10,7.139418613399428e-09,1.1562891093079884e+19,6.67384915279254e-10,6.948368821104565e-10,6.69221682657708e-10,4.047857637494387e-10,6.8349486739179165e-09,4.197965374860561e+18,9.754613977483245e-07
0,-10.683759654603342,0.8408223682729636,2.5024510664097716e-08,2.405540615043912e-07,6.580514959637005e-10,7.238634866355515e-10,6.344534521127006e-10,3.79717721849018e-10,7.466831136228771e-09,1.2443286107117918e+19,6.391427719025277e-10,6.89942788631364e-10,6.703744759760574e-10,4.045364712666265e-10,7.22485524219419e-09,4.472909237988215e+18,2.0306581925710493e-08
1,-10.683759654603342,0.8408223682729636,2.5024510664097716e-08,2.405540615043912e-07,6.580514959637005e-10,7.238634866355515e-10,6.344534521127006e-10,3.79717721849018e-10,7.466831136228771e-09,1.2443286107117918e+19,6.391427719025277e-10,6.89942788631364e-10,6.703744759760574e-10,4.045364712666265e-10,7.22485524219419e-09,4.472909237988215e+18,2.333749949495548e-07
0,9.980803705637442,0.9082221325676669,2.3657320209395373e-08,2.2019885688249378e-07,6.470579508416007e-10,6.22450693866434e-10,6.520345185988201e-10,3.8367638920382094e-10,7.2141991976209375e-09,1.1203686594391138e+19,6.517995215832719e-10,6.801029372697099e-10,6.649336643980824e-10,4.0024876416232574e-10,7.782899498934084e-09,4.311009329431653e+18,3.4821644415078515e-08
1,9.980803705637442,0.9082221325676669,2.3657320209395373e-08,2.2019885688249378e-07,6.470579508416007e-10,6.22450693866434e-10,6.520345185988201e-10,3.8367638920382094e-10,7.2141991976209375e-09,1.1203686594391138e+19,6.517995215832719e-10,6.801029372697099e-10,6.649336643980824e-10,4.0024876416232574e-10,7.782899498934084e-09,4.311009329431653e+18,3.528803367662403e-07
0,5.660323348963715,0.8703015762629691,2.606975917201504e-08,2.121072633601634e-07,6.335681112872474e-10,6.667413754704795e-10,6.452020236923585e-10,3.9462143579138485e-10,7.205625932829795e-09,1.1749698293753315e+19,6.591440158156434e-10,6.775031522912562e-10,6.890500678245599e-10,4.105046320501309e-10,7.561948899743469e-09,4.169835914954561e+18,2.163508831683668e-08
1,5.660323348963715,0.8703015762629691,2.606975917201504e-08,2.121072633601634e-07,6.335681112872474e-10,6.667413754704795e-10,6.452020236923585e-10,3.9462143579138485e-10,7.205625932829795e-09,1.1749698293753315e+19,6.591440158156434e-10,6.775031522912562e-10,6.890500678245599e-10,4.105046320501309e-10,7.561948899743469e-09,4.169835914954561e+18,2.503261309370569e-07
0,69.70332852292587,0.9167356697069662,2.3991751636757972e-08,2.2430047663343257e-07,6.071269402114194e-10,6.500634443374775e-10,6.491343666812498e-10,4.1245497993433966e-10,7.056274391481349e-09,1.1354065281439414e+19,6.980511464985801e-10,7.217075414247241e-10,6.503519506170784e-10,3.9717763471220135e-10,6.995794123072413e-09,4.525558879428397e+18,8.649540285015594e-08
1,69.70332852292587,0.9167356697069662,2.3991751636757972e-08,2.2430047663343257e-07,6.071269402114194e-10,6.500634443374775e-10,6.491343666812498e-10,4.1245497993433966e-10,7.056274391481349e-09,1.1354065281439414e+19,6.980511464985801e-10,7.217075414247241e-10,6.503519506170784e-10,3.9717763471220135e-10,6.995794123072413e-09,4.525558879428397e+18,5.994700986001294e-07
0,-27.6779139733082,0.8740826198142357,2.4244860226988824e-08,2.2632782915360665e-07,6.67095908299243e-10,6.543401410996232e-10,6.87085911441821e-10,3.9802105064918014e-10,6.759179339849425e-09,1.2027000533503508e+19,6.76939236612679e-10,6.750416020275052e-10,6.7407692190399e-10,3.9020621022584167e-10,6.997921850165923e-09,4.3798985348100127e+18,2.1371658661690533e-08
1,-27.6779139733082,0.8740826198142357,2.4244860226988824e-08,2.2632782915360665e-07,6.67095908299243e-10,6.543401410996232e-10,6.87085911441821e-10,3.9802105064918014e-10,6.759179339849425e-09,1.2027000533503508e+19,6.76939236612679e-10,6.750416020275052e-10,6.7407692190399e-10,3.9020621022584167e-10,6.997921850165923e-09,4.3798985348100127e+18,2.412319487011409e-07
0,64.49137076199919,0.840512071799908,2.3502886938947145e-08,2.229278477495319e-07,6.54679356188789e-10,6.707963958114958e-10,6.35603137904269e-10,3.8164300845026524e-10,7.493855219123685e-09,1.2231786810757925e+19,6.901479528376496e-10,6.516939210418892e-10,6.50151591726608e-10,4.1061712317146193e-10,7.047641861716882e-09,4.291385527222727e+18,6.244331019849133e-08
1,64.49137076199919,0.840512071799908,2.3502886938947145e-08,2.229278477495319e-07,6.54679356188789e-10,6.707963958114958e-10,6.35603137904269e-10,3.8164300845026524e-10,7.493855219123685e-09,1.2231786810757925e+19,6.901479528376496e-10,6.516939210418892e-10,6.50151591726608e-10,4.1061712317146193e-10,7.047641861716882e-09,4.291385527222727e+18,4.429046266169153e-07
0,101.7934896618923,0.913303695097849,2.4438381867611453e-08,2.297543435540035e-07,6.364459485518505e-10,6.449503880041221e-10,6.922303047959185e-10,3.9018319159334894e-10,7.1445442250840245e-09,1.244341200276988e+19,6.877921415131129e-10,6.710126083848835e-10,6.981940534613455e-10,3.848714193472445e-10,6.633456284094105e-09,4.351661581711165e+18,1.3198097171161072e-07
1,101.7934896618923,0.913303695097849,2.4438381867611453e-08,2.297543435540035e-07,6.364459485518505e-10,6.449503880041221e-10,6.922303047959185e-10,3.9018319159334894e-10,7.1445442250840245e-09,1.244341200276988e+19,6.877921415131129e-10,6.710126083848835e-10,6.981940534613455e-10,3.848714193472445e-10,6.633456284094105e-09,4.351661581711165e+18,6.823751933244421e-07
0,-25.92891778531078,0.8419471589339598,2.4139092512583227e-08,2.297027580658489e-07,6.268150574019502e-10,6.981377455726435e-10,6.181006252993764e-10,4.0634302441390257e-10,6.962834487448894e-09,1.267176248998098e+19,6.533601604575011e-10,6.563319216914023e-10,6.333107790113804e-10,4.1425894423086175e-10,6.928336104438565e-09,4.600801806240104e+18,1.8789802154689463e-08
1,-25.92891778531078,0.8419471589339598,2.4139092512583227e-08,2.297027580658489e-07,6.268150574019502e-10,6.981377455726435e-10,6.181006252993764e-10,4.0634302441390257e-10,6.962834487448894e-09,1.267176248998098e+19,6.533601604575011e-10,6.563319216914023e-10,6.333107790113804e-10,4.1425894423086175e-10,6.928336104438565e-09,4.600801806240104e+18,2.1213606703678213e-07
0,57.211109733564015,0.962767268339073,2.4648604205674248e-08,2.287585879541312e-07,6.6814013881577e-10,6.65422290352133e-10,6.42102023742205e-10,4.3091939155026387e-10,7.373634756702125e-09,1.2252529002443344e+19,6.546978625324327e-10,6.507019957118726e-10,6.44955333712467e-10,3.8886823777529985e-10,7.104828056639361e-09,4.407925307314489e+18,7.628191313710648e-08
1,57.211109733564015,0.962767268339073,2.4648604205674248e-08,2.287585879541312e-07,6.6814013881577e-10,6.65422290352133e-10,6.42102023742205e-10,4.3091939155026387e-10,7.373634756702125e-09,1.2252529002443344e+19,6.546978625324327e-10,6.507019957118726e-10,6.44955333712467e-10,3.8886823777529985e-10,7.104828056639361e-09,4.407925307314489e+18,5.560751477118485e-07
0,32.53782288904152,0.9456582583498702,2.454104140924465e-08,2.2199276961751945e-07,6.67459797972984e-10,6.637181014672087e-10,6.43133075773632e-10,4.0749136903518326e-10,7.448799967684603e-09,1.1700451822002178e+19,6.736565476246673e-10,6.536416149216825e-10,7.05889311494225e-10,4.0196083940177176e-10,7.690338683425905e-09,4.236477539492629e+18,4.970929769750523e-08
1,32.53782288904152,0.9456582583498702,2.454104140924465e-08,2.2199276961751945e-07,6.67459797972984e-10,6.637181014672087e-10,6.43133075773632e-10,4.0749136903518326e-10,7.448799967684603e-09,1.1700451822002178e+19,6.736565476246673e-10,6.536416149216825e-10,7.05889311494225e-10,4.0196083940177176e-10,7.690338683425905e-09,4.236477539492629e+18,4.5750325016380113e-07
0,-19.65402417400573,0.8634240753190557,2.3836464249123356e-08,2.3235001198210318e-07,6.227609913512378e-10,6.386882041890906e-10,6.609248517518051e-10,4.1446052116951755e-10,7.271176874178638e-09,1.1635199609661915e+19,6.667726473833385e-10,6.479209910405337e-10,6.37256706772488e-10,3.9614799816054735e-10,7.208310928204635e-09,4.387724711931279e+18,2.201749081933916e-08
1,-19.65402417400573,0.8634240753190557,2.3836464249123356e-08,2.3235001198210318e-07,6.227609913512378e-10,6.386882041890906e-10,6.609248517518051e-10,4.1446052116951755e-10,7.271176874178638e-09,1.1635199609661915e+19,6.667726473833385e-10,6.479209910405337e-10,6.37256706772488e-10,3.9614799816054735e-10,7.208310928204635e-09,4.387724711931279e+18,2.440915734914713e-07
0,-21.415678343411145,0.8294826661261138,2.3350601310040883e-08,2.275115254507328e-07,6.486319485950757e-10,6.440523347769085e-10,6.309123028832328e-10,4.08106658538726e-10,7.120769719332099e-09,1.251479143524092e+19,7.01938792116742e-10,6.731552957498317e-10,6.41478517117089e-10,3.9169637629289517e-10,6.623529927979703e-09,4.505584136814757e+18,1.8815250237428408e-08
1,-21.415678343411145,0.8294826661261138,2.3350601310040883e-08,2.275115254507328e-07,6.486319485950757e-10,6.440523347769085e-10,6.309123028832328e-10,4.08106658538726e-10,7.120769719332099e-09,1.251479143524092e+19,7.01938792116742e-10,6.731552957498317e-10,6.41478517117089e-10,3.9169637629289517e-10,6.623529927979703e-09,4.505584136814757e+18,2.093796463239837e-07
0,-43.669731869060186,0.8763642293395176,2.440480143086789e-08,2.2921367670234425e-07,6.41013402708429e-10,6.914851480488495e-10,6.25388574398731e-10,3.914902086932398e-10,7.050553524184253e-09,1.2341656384896598e+19,6.963290204906104e-10,6.549031574168485e-10,7.100919192675089e-10,3.897455121693817e-10,7.383690093134738e-09,4.496693728237858e+18,2.155512164349325e-08
1,-43.669731869060186,0.8763642293395176,2.440480143086789e-08,2.2921367670234425e-07,6.41013402708429e-10,6.914851480488495e-10,6.25388574398731e-10,3.914902086932398e-10,7.050553524184253e-09,1.2341656384896598e+19,6.963290204906104e-10,6.549031574168485e-10,7.100919192675089e-10,3.897455121693817e-10,7.383690093134738e-09,4.496693728237858e+18,2.416555418472273e-07
0,101.6460179725259,0.8814895426144895,2.3913217302482417e-08,2.328652777554401e-07,6.288909109671573e-10,6.428633348813457e-10,6.522601651956373e-10,4.0602724621643167e-10,6.982084996530745e-09,1.0648258664174744e+19,6.62497855050936e-10,6.65452337980085e-10,6.561401398189322e-10,4.0339100402893056e-10,7.060891795554616e-09,4.436323645946209e+18,1.3590527494887613e-07
1,101.6460179725259,0.8814895426144895,2.3913217302482417e-08,2.328652777554401e-07,6.288909109671573e-10,6.428633348813457e-10,6.522601651956373e-10,4.0602724621643167e-10,6.982084996530745e-09,1.0648258664174744e+19,6.62497855050936e-10,6.65452337980085e-10,6.561401398189322e-10,4.0339100402893056e-10,7.060891795554616e-09,4.436323645946209e+18,7.055874371851504e-07
0,-22.414975904271763,0.896117808038266,2.3914622524372933e-08,2.356739696775161e-07,6.444618821394196e-10,6.496380580848862e-10,6.618597291859496e-10,3.7927367012208047e-10,7.428179762672287e-09,1.1648231032390404e+19,6.9912677492476e-10,6.516499268279639e-10,6.194995337433467e-10,4.0493553872031017e-10,7.250060386165557e-09,4.176711301759057e+18,2.656662719627251e-08
1,-22.414975904271763,0.896117808038266,2.3914622524372933e-08,2.356739696775161e-07,6.444618821394196e-10,6.496380580848862e-10,6.618597291859496e-10,3.7927367012208047e-10,7.428179762672287e-09,1.1648231032390404e+19,6.9912677492476e-10,6.516499268279639e-10,6.194995337433467e-10,4.0493553872031017e-10,7.250060386165557e-09,4.176711301759057e+18,2.950937146098988e-07
0,113.58189686250134,0.8401555114108179,2.242393344491928e-08,2.2583757812542765e-07,6.75737434225167e-10,6.765433009711925e-10,6.653838875759165e-10,4.0069273243819246e-10,7.629569104550252e-09,1.233216333665541e+19,6.70971998189928e-10,6.735318305852186e-10,6.84046157893532e-10,3.9654379140440455e-10,7.143486759495392e-09,4.522941277053088e+18,2.3996312418843973e-07
1,113.58189686250134,0.8401555114108179,2.242393344491928e-08,2.2583757812542765e-07,6.75737434225167e-10,6.765433009711925e-10,6.653838875759165e-10,4.0069273243819246e-10,7.629569104550252e-09,1.233216333665541e+19,6.70971998189928e-10,6.735318305852186e-10,6.84046157893532e-10,3.9654379140440455e-10,7.143486759495392e-09,4.522941277053088e+18,1.075598854726942e-06
0,-35.800774292105444,0.9092441905612321,2.3913467960612085e-08,2.3639606116832162e-07,6.27456880518304e-10,6.23615768093002e-10,6.512427208002532e-10,4.0724660889479184e-10,7.116909435591356e-09,1.155363228791866e+19,6.731222514417784e-10,6.728429837498711e-10,6.630974295888551e-10,3.9593739610854797e-10,7.2578167553627135e-09,4.564352334026766e+18,2.6667489126973852e-08
1,-35.800774292105444,0.9092441905612321,2.3913467960612085e-08,2.3639606116832162e-07,6.27456880518304e-10,6.23615768093002e-10,6.512427208002532e-10,4.0724660889479184e-10,7.116909435591356e-09,1.155363228791866e+19,6.731222514417784e-10,6.728429837498711e-10,6.630974295888551e-10,3.9593739610854797e-10,7.2578167553627135e-09,4.564352334026766e+18,2.9521111816233417e-07
0,20.513260669100404,0.8741872812489591,2.406162030928324e-08,2.3048221938790966e-07,6.453000966102093e-10,6.66234047380038e-10,6.490201316940805e-10,3.779366189402649e-10,7.137211204523979e-09,1.2659760561083812e+19,6.98394731416219e-10,6.684545832201301e-10,6.198928069429317e-10,4.066558801418548e-10,7.232004644244861e-09,4.32507936608314e+18,3.2068244661809193e-08
1,20.513260669100404,0.8741872812489591,2.406162030928324e-08,2.3048221938790966e-07,6.453000966102093e-10,6.66234047380038e-10,6.490201316940805e-10,3.779366189402649e-10,7.137211204523979e-09,1.2659760561083812e+19,6.98394731416219e-10,6.684545832201301e-10,6.198928069429317e-10,4.066558801418548e-10,7.232004644244861e-09,4.32507936608314e+18,3.125873151715854e-07
0,49.678866363688144,0.8594541311822447,2.315154733221656e-08,2.160234776122303e-07,6.427582132479018e-10,6.492012229823857e-10,6.41969695963696e-10,4.099106651750943e-10,6.929304901801095e-09,1.2485967540907532e+19,6.775266392340514e-10,6.769034020057423e-10,6.835682715964072e-10,4.0879112936420175e-10,7.0599341934953814e-09,4.397843358540446e+18,5.6337659279452433e-08
1,49.678866363688144,0.8594541311822447,2.315154733221656e-08,2.160234776122303e-07,6.427582132479018e-10,6.492012229823857e-10,6.41969695963696e-10,4.099106651750943e-10,6.929304901801095e-09,1.2485967540907532e+19,6.775266392340514e-10,6.769034020057423e-10,6.835682715964072e-10,4.0879112936420175e-10,7.0599341934953814e-09,4.397843358540446e+18,4.368988552282396e-07
0,11.956937484211537,0.8927383306349039,2.4502709225574973e-08,2.323774533014159e-07,6.251504764566752e-10,6.23854252733028e-10,6.740082933550981e-10,4.1013753185656217e-10,7.264785100586417e-09,1.1587786020140745e+19,6.301222329501741e-10,6.339250331732111e-10,6.76756645812595e-10,3.988885035492123e-10,7.31848037712559e-09,4.3073918521251866e+18,3.069187917559352e-08
1,11.956937484211537,0.8927383306349039,2.4502709225574973e-08,2.323774533014159e-07,6.251504764566752e-10,6.23854252733028e-10,6.740082933550981e-10,4.1013753185656217e-10,7.264785100586417e-09,1.1587786020140745e+19,6.301222329501741e-10,6.339250331732111e-10,6.76756645812595e-10,3.988885035492123e-10,7.31848037712559e-09,4.3073918521251866e+18,3.1946274359014466e-07
0,2.87935344581264,0.8436590109779187,2.265289998971405e-08,2.252453299791635e-07,6.567670552982803e-10,6.377589741614573e-10,6.107087581937785e-10,4.047053720913983e-10,7.093669312995747e-09,1.1459903012719575e+19,6.759415575223248e-10,6.432910144426807e-10,6.751481399378e-10,4.038295904978088e-10,6.604130957008034e-09,4.3341733004128015e+18,2.8043717437850275e-08
1,2.87935344581264,0.8436590109779187,2.265289998971405e-08,2.252453299791635e-07,6.567670552982803e-10,6.377589741614573e-10,6.107087581937785e-10,4.047053720913983e-10,7.093669312995747e-09,1.1459903012719575e+19,6.759415575223248e-10,6.432910144426807e-10,6.751481399378e-10,4.038295904978088e-10,6.604130957008034e-09,4.3341733004128015e+18,2.789526611879369e-07
0,63.90053171832943,0.9218767245738967,2.401297996445961e-08,2.2763656338387186e-07,6.627269464706622e-10,6.581198081578303e-10,6.910048407027229e-10,3.852801567701199e-10,7.239452285872959e-09,1.2865639304404828e+19,6.920792243792351e-10,6.887939674023836e-10,6.432717417737875e-10,4.0949934900175526e-10,7.200588769922901e-09,4.5254206395640233e+18,7.952682190527994e-08
1,63.90053171832943,0.9218767245738967,2.401297996445961e-08,2.2763656338387186e-07,6.627269464706622e-10,6.581198081578303e-10,6.910048407027229e-10,3.852801567701199e-10,7.239452285872959e-09,1.2865639304404828e+19,6.920792243792351e-10,6.887939674023836e-10,6.432717417737875e-10,4.0949934900175526e-10,7.200588769922901e-09,4.5254206395640233e+18,5.477126215853753e-07
0,15.467835223357582,0.9619027341322899,2.3405521947883404e-08,2.395113320729436e-07,6.343857904148797e-10,6.705608524714961e-10,6.816578301707901e-10,3.93595752573181e-10,7.469259999569577e-09,1.2296287296291715e+19,6.704243778598472e-10,6.875163540961711e-10,6.839988346597962e-10,3.9692158376750656e-10,7.208302538725881e-09,4.427413510911124e+18,5.551693924412046e-08
